Lep_family,Lep_accepted_name,PD,Num.families,mpd.obs,mpd.obs.z,mntd.obs,mntd.obs.z,host.module
Papilionidae,Heraclides thoas,460.962694,2,271.397115,-0.080446851,271.397115,0.228953201,
Papilionidae,Hypermnestra helios,325.050902,1,120.0232,-1.476407879,120.0232,-1.777257431,
Papilionidae,Iphiclides podalirius,325.050892,1,189.1223,-0.752323687,189.1223,-0.760538946,
Papilionidae,Lamproptera curius,325.05036,1,65.0052,-2.704486601,65.0052,-1.884733243,
Papilionidae,Lamproptera meges,460.962284,2,271.396905,-0.035395066,271.396905,0.103325505,
Papilionidae,Luehdorfia japonica,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Luehdorfia puziloi,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Meandrusa lachinus,325.050763,1,169.1905,-1.018220449,169.1905,-1.042107971,
Papilionidae,Mimoides xynias,325.049924,1,118,-1.841016096,118,-1.713297661,
Papilionidae,Pachliopta aristolochiae,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Pachliopta kotzebuea,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Papilio alexanor,325.050162,1,120,-1.47360876,120,-1.635058003,
Papilionidae,Papilio ambrax,448.784474,2,247.040953,-0.225885723,247.040953,-0.247348788,
Papilionidae,Papilio clytia,325.050763,1,169.1905,-1.018220449,169.1905,-1.042107971,
Papilionidae,Papilio deiphobus,325.049924,1,118,-1.841016096,118,-1.713297661,
Papilionidae,Papilio elwesi,588.664227,3,266.065632,-0.111081919,260.734397,0.280944985,
Papilionidae,Papilio gigon,325.049924,1,118,-1.841016096,118,-1.713297661,
Papilionidae,Papilio joanae,325.050162,1,120,-1.47360876,120,-1.635058003,
Papilionidae,Papilio machaon,602.702634,4,206.0698982,-1.041147728,168.8134958,-2.358312411,
Papilionidae,Papilio memnon,460.962464,2,271.396785,-0.064222736,271.396785,0.179702854,
Papilionidae,Papilio phestus,325.049924,1,118,-1.841016096,118,-1.713297661,
Papilionidae,Papilio polytes,325.049924,1,118,-1.841016096,118,-1.713297661,
Papilionidae,Papilio polyxenes,448.784134,2,247.040603,-0.298008316,247.040603,-0.252129356,
Papilionidae,Papilio protenor,325.049924,1,118,-1.841016096,118,-1.713297661,
Papilionidae,Papilio slateri,325.050763,1,169.1905,-1.018220449,169.1905,-1.042107971,
Papilionidae,Papilio xuthus,460.962694,2,271.397015,0.175964505,271.397015,0.183625376,
Papilionidae,Papilio zelicaon,448.784134,2,247.040603,-0.298008316,247.040603,-0.252129356,
Papilionidae,Parides agavus,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Parides eurimedes,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Parides photinus,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Parnassius apollo,325.051262,1,119.0588,-1.814390642,119.0588,-1.762400846,
Papilionidae,Parnassius imperator,325.050692,1,174.3955,-1.06239702,174.3955,-1.390413316,
Papilionidae,Parnassius smintheus,325.051262,1,119.0588,-1.814390642,119.0588,-1.762400846,
Papilionidae,Pharmacophagus antenor,460.962875,2,271.825465,0.405886756,271.825465,0.149967875,
Papilionidae,Protesilaus protesilaus,569.343092,3,253.4700013,-0.287273341,235.1150007,-0.315417732,
Papilionidae,Pterourus glaucus,1396.609939,11,244.4548369,-0.730895507,201.1780118,-0.767244915,
Papilionidae,Pterourus troilus,707.243527,4,263.0962643,-0.207004303,246.066543,0.081061195,
Papilionidae,Sericinus montela,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Teinopalpus imperialis,596.721405,3,271.7222633,0.006721476,271.6194327,0.377108625,
Papilionidae,Trogonoptera brookiana,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Troides rhadamantus,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Troides richmondia,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Zerynthia cerisyi,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Zerynthia polyxena,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Pieridae,Abaeis nicippe,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Afrodryas leda,391.686565,2,208.517028,-0.684512776,208.517028,-0.650807165,
Pieridae,Anteos maerula,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Anthocharis belia,325.050395,1,67.0275,-2.074442726,67.0275,-2.242511062,
Pieridae,Anthocharis cardamines,384.526095,2,118.9514,-1.833713669,118.9514,-1.432971484,
Pieridae,Aphrissa boisduvalii,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Aphrissa statira,567.364324,3,240.5881613,-0.45581751,238.8731047,-0.279207202,
Pieridae,Aporia agathon,325.050692,1,85.8842,-2.02482546,85.8842,-2.322947406,
Pieridae,Aporia crataegi,325.050892,1,189.1223,-0.752323687,189.1223,-0.760538946,
Pieridae,Appias lasti,542.77174,3,224.2004373,-0.660818316,211.2424573,-0.950565086,
Pieridae,Appias libythea,407.552165,3,168.4935453,-1.369632691,128.4701527,-2.956008566,
Pieridae,Appias paulina,443.629524,2,237.15834,-0.340306215,237.15834,-0.411385918,
Pieridae,Archonias brassolis,448.785365,2,247.469203,-0.167898693,247.469203,-0.352391636,
Pieridae,Ascia monuste,694.254265,7,163.1043461,-2.303322717,136.9734297,-3.27988381,
Pieridae,Belenois calypso,443.629485,2,237.158201,-0.407788477,237.158201,-0.386165751,
Pieridae,Belenois creona,487.063085,3,234.4849273,-0.513441174,221.5008197,-0.741739915,
Pieridae,Belenois java,325.050465,1,138.5406,-1.496873134,138.5406,-1.391882353,
Pieridae,Belenois subeida,325.050465,1,138.5406,-1.496873134,138.5406,-1.391882353,
Pieridae,Catasticta nimbice,325.05083,1,159.8647,-1.097056546,159.8647,-1.219100301,
Pieridae,Catopsilia scylla,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Cepora nerissa,363.328765,2,208.516918,-0.679215367,208.516918,-0.734948224,
Pieridae,Colias croceus,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Colias hyale,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Colotis amata,429.964865,3,183.4353453,-1.226493159,158.3536993,-2.408451383,
Pieridae,Colotis evagore,325.050465,1,138.5406,-1.496873134,138.5406,-1.391882353,
Pieridae,Cunizza hirlanda,325.050922,1,94.848,-1.731836803,94.848,-1.637203363,
Pieridae,Delias descombesi,325.050922,1,94.848,-1.731836803,94.848,-1.637203363,
Pieridae,Delias henningia,325.050922,1,94.848,-1.731836803,94.848,-1.637203363,
Pieridae,Delias pasithoe,406.52363,2,162.945367,-1.205622012,162.945367,-1.174159497,
Pieridae,Dercas verhuelli,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Dismorphia theucharila,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Dixeia charina,325.050465,1,138.5406,-1.496873134,138.5406,-1.391882353,
Pieridae,Dixeia doxo,325.050465,1,138.5406,-1.496873134,138.5406,-1.391882353,
Pieridae,Elodina padusa,325.050465,1,138.5406,-1.496873134,138.5406,-1.391882353,
Pieridae,Eroessa chiliensis,325.050272,1,90.5191,-2.026577494,90.5191,-1.822975629,
Pieridae,Eronia cleodora,391.686565,2,208.517028,-0.684512776,208.517028,-0.650807165,
Pieridae,Eucheira socialis,325.050542,1,118.202,-1.500634167,118.202,-1.706917627,
Pieridae,Euchloe ausonia,325.050395,1,67.0275,-2.074442726,67.0275,-2.242511062,
Pieridae,Euchloe ausonides,325.050395,1,67.0275,-2.074442726,67.0275,-2.242511062,
Pieridae,Eurema mandarina,437.752352,2,225.40275,-0.534823282,225.40275,-0.51305763,
Pieridae,Eurema mexicana,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Gandaca harina,576.749531,3,258.4068807,-0.067407968,244.9890063,-0.158927653,
Pieridae,Ganyra josephina,384.526165,2,208.517148,-0.593693907,208.517148,-0.680916265,
Pieridae,Ganyra phaloe,325.050395,1,28.4379,-2.183420115,28.4379,-2.252574314,
Pieridae,Gideona lucasi,325.050612,1,140.3265,-1.205898803,140.3265,-1.795781759,
Pieridae,Glennia pylotis,407.552165,3,168.4935453,-1.369632691,128.4701527,-2.956008566,
Pieridae,Glutophrissa drusilla,684.74913,6,203.1632677,-1.311687928,150.15514,-2.456132215,
Pieridae,Gonepteryx rhamni,424.012652,2,197.92288,-0.748196091,197.92288,-0.878119916,
Pieridae,Hebomoia glaucippe,407.552165,3,168.4935453,-1.369632691,128.4701527,-2.956008566,
Pieridae,Hesperocharis marchalii,525.230405,3,212.5056687,-0.736706142,187.853761,-1.411763066,
Pieridae,Hypsochila wagenknechti,325.050395,1,67.0275,-2.074442726,67.0275,-2.242511062,
Pieridae,Ixias pyrene,325.050465,1,138.5406,-1.496873134,138.5406,-1.391882353,
Pieridae,Kricogonia lyside,325.050902,1,120.0232,-1.476407879,120.0232,-1.777257431,
Pieridae,Leodonta tellane,325.05083,1,159.8647,-1.097056546,159.8647,-1.219100301,
Pieridae,Leptidea juvernica,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Leptidea reali,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Leptidea sinapis,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Leptophobia eleone,325.050405,1,71.1089,-2.953259856,71.1089,-2.030630804,
Pieridae,Leptosia alcesta,448.784785,2,247.469241,-0.255545426,247.469241,-0.327291437,
Pieridae,Leucidia brephos,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Lieinix nemesis,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Mathania aureomaculata,325.050922,1,94.848,-1.731836803,94.848,-1.637203363,
Pieridae,Melete lycimnia,325.05083,1,159.8647,-1.097056546,159.8647,-1.219100301,
Pieridae,Mylothris chloris,406.52363,2,162.945367,-1.205622012,162.945367,-1.174159497,
Pieridae,Nathalis iole,763.251472,5,233.805616,-0.688485393,205.167578,-0.980088603,
Pieridae,Neophasia menapia,325.0504,1,83.3911,-2.291948583,83.3911,-2.164598505,
Pieridae,Pareronia valeria,325.050465,1,138.5406,-1.496873134,138.5406,-1.391882353,
Pieridae,Perrhybris pamela,384.526165,2,208.517148,-0.593693907,208.517148,-0.680916265,
Pieridae,Phoebis agarithe,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Phoebis argante,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Phoebis sennae,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Pieriballia viardi,384.526165,2,208.517148,-0.593693907,208.517148,-0.680916265,
Pieridae,Pieris brassicae,548.628965,5,165.0023232,-1.944871232,133.5127256,-3.009452116,
Pieridae,Pieris napi,466.127195,3,148.4517867,-1.871624854,133.70156,-2.307555611,
Pieridae,Pieris rapae,548.628965,5,165.0023232,-1.944871232,133.5127256,-3.009452116,
Pieridae,Pierphulia rosea,325.050395,1,67.0275,-2.074442726,67.0275,-2.242511062,
Pieridae,Pinacopteryx eriphia,325.050465,1,138.5406,-1.496873134,138.5406,-1.391882353,
Pieridae,Pontia beckerii,407.552165,3,168.4935453,-1.369632691,128.4701527,-2.956008566,
Pieridae,Pontia daplidice,384.526095,2,118.9514,-1.833713669,118.9514,-1.432971484,
Pieridae,Prioneris thestylis,325.050465,1,138.5406,-1.496873134,138.5406,-1.391882353,
Pieridae,Pseudopieris nehemia,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Pseudopontia paradoxa,446.43523,2,237.604248,-0.32046278,237.604248,-0.37293097,
Pieridae,Pseudopontia zambezi,325.05083,1,57.4918,-2.24002175,57.4918,-2.317711796,
Pieridae,Pyrisitia lisa,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Pyrisitia proterpia,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Reliquia santamarta,325.050395,1,67.0275,-2.074442726,67.0275,-2.242511062,
Pieridae,Rhabdodryas trite,443.629754,2,237.158162,-0.427531584,237.158162,-0.364226091,
Pieridae,Talbotia naganum,510.910244,3,193.411886,-1.268013198,178.3069297,-1.738120583,
Pieridae,Tatochila autodice,720.074355,5,216.9971398,-0.889321106,186.4528612,-1.509395202,
Pieridae,Teracolus subfasciatus,325.050465,1,138.5406,-1.496873134,138.5406,-1.391882353,
Pieridae,Teriocolias zelia,325.050502,1,192,-0.773400109,192,-0.886740072,
Pieridae,Zegris eupheme,406.651495,2,163.20188,-1.319554817,163.20188,-1.052873961,
Pieridae,Zerene cesonia,325.050502,1,192,-0.773400109,192,-0.886740072,
Riodinidae,Abisara bifasciata,325.050484,1,188,-1.029242829,188,-0.831371958,
Riodinidae,Abisara burnii,325.050484,1,188,-1.029242829,188,-0.831371958,
Riodinidae,Abisara geza,325.050484,1,188,-1.029242829,188,-0.831371958,
Riodinidae,Abisara kausambi,325.050484,1,188,-1.029242829,188,-0.831371958,
Riodinidae,Anteros formosus,417.314485,2,184.52865,-0.95276529,184.52865,-0.899196679,
Riodinidae,Apodemia chisosensis,325.050892,1,189.1223,-0.752323687,189.1223,-0.760538946,
Riodinidae,Apodemia duryi,325.050902,1,31.524908,-2.146444157,31.524908,-2.78430802,
Riodinidae,Apodemia hepburni,325.050502,1,192,-0.773400109,192,-0.886740072,
Riodinidae,Apodemia mormo,325.050152,1,88.9723,-1.530500549,88.9723,-1.940131511,
Riodinidae,Apodemia murphyi,325.050502,1,192,-0.773400109,192,-0.886740072,
Riodinidae,Apodemia palmerii,325.050502,1,192,-0.773400109,192,-0.886740072,
Riodinidae,Calephelis nemesis,456.731572,2,263.36209,-0.099255078,263.36209,-0.088331452,
Riodinidae,Calephelis perditalis,325.050272,1,90.5191,-2.026577494,90.5191,-1.822975629,
Riodinidae,Calephelis virginiensis,325.050272,1,90.5191,-2.026577494,90.5191,-1.822975629,
Riodinidae,Calydna sturnula,325.050922,1,90.7909,-1.802280792,90.7909,-1.881276255,
Riodinidae,Caria ino,460.809982,2,271.51741,-0.092115194,271.51741,0.028280474,
Riodinidae,Caria mantinea,325.050872,1,142.37061,-1.358891447,142.37061,-1.385595641,
Riodinidae,Chalodeta lypera,443.629711,2,237.158219,-0.415676617,237.158219,-0.266549424,
Riodinidae,Charis anius,325.050272,1,90.5191,-2.026577494,90.5191,-1.822975629,
Riodinidae,Chorinea licursis,325.050612,1,140.3265,-1.205898803,140.3265,-1.795781759,
Riodinidae,Dachetola azora,325.050922,1,94.848,-1.731836803,94.848,-1.637203363,
Riodinidae,Detritivora gynaea,460.809122,2,271.5169,0.081732667,271.5169,-0.077240636,
Riodinidae,Dianesia carteri,437.752392,2,225.40331,-0.54776928,225.40331,-0.490744864,
Riodinidae,Dodona deodata,325.050484,1,188,-1.029242829,188,-0.831371958,
Riodinidae,Emesis ares,325.050512,1,80.4628,-2.057024672,80.4628,-2.90510324,
Riodinidae,Emesis brimo,564.571107,3,238.7260833,-0.536546474,235.149,-0.404495868,
Riodinidae,Emesis cypria,325.050792,1,132.124,-1.553923634,132.124,-1.62369963,
Riodinidae,Emesis emesia,437.752372,2,225.40342,-0.495534842,225.40342,-0.542165365,
Riodinidae,Emesis lacrines,1001.483973,7,239.2889737,-0.741448737,219.7422599,-0.196722137,
Riodinidae,Emesis lucinda,325.050302,1,112.1598,-2.50695674,112.1598,-2.009554456,
Riodinidae,Emesis mandana,2572.460746,22,242.9622261,-1.098609413,205.8806574,0.341258915,
Riodinidae,Emesis ocypore,325.050792,1,132.124,-1.553923634,132.124,-1.62369963,
Riodinidae,Emesis tegula,456.731602,2,263.36213,-0.044695953,263.36213,0.620764097,
Riodinidae,Emesis tenedia,325.050792,1,132.124,-1.553923634,132.124,-1.62369963,
Riodinidae,Emesis zela,437.752012,2,225.40311,-0.494066026,225.40311,-0.491699937,
Riodinidae,Eurybia lycisca,325.050952,1,54.2995,-2.85844189,54.2995,-4.234056668,
Riodinidae,Euselasia chrysippe,325.050735,1,88.4818,-1.998162641,88.4818,-1.867385615,
Riodinidae,Exoplisia cadmeis,325.050645,1,76.7222,-2.394140677,76.7222,-1.80105635,
Riodinidae,Hades noctula,584.696818,3,263.705832,0.02783593,255.5867947,-0.01735931,
Riodinidae,Hamearis lucina,325.050484,1,188,-1.029242829,188,-0.831371958,
Riodinidae,Helicopis cupido,325.050282,1,99.1432,-2.08219519,99.1432,-1.62615957,
Riodinidae,Hyphilaria thasus,439.652142,2,229.20202,-0.469669219,229.20202,-0.460356458,
Riodinidae,Juditha caucana,1427.370431,11,236.4964031,-1.065270208,209.0273827,-0.312532225,
Riodinidae,Lasaia agesilas,325.050502,1,192,-0.773400109,192,-0.886740072,
Riodinidae,Lasaia sula,325.050502,1,192,-0.773400109,192,-0.886740072,
Riodinidae,Lemonias zygia,325.050651,1,123.7924,-1.620257173,123.7924,-1.539543392,
Riodinidae,Leucochimona icare,460.808862,2,271.51654,0.042473441,271.51654,-0.045789538,
Riodinidae,Melanis pixe,325.050502,1,192,-0.773400109,192,-0.886740072,
Riodinidae,Mesene croceella,325.050502,1,192,-0.773400109,192,-0.886740072,
Riodinidae,Mesene phareus,443.629754,2,237.158162,-0.427531584,237.158162,-0.364226091,
Riodinidae,Mesosemia grandis,325.050502,1,99.499,-3.401095768,99.499,-1.627869293,
Riodinidae,Metacharis umbrata,325.050922,1,195.5798,-0.795729414,195.5798,-0.912929921,
Riodinidae,Napaea eucharila,325.051232,1,63.5784,-1.803135405,63.5784,-2.234679868,
Riodinidae,Notheme erota,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Riodinidae,Nymphidium caricae,325.050502,1,192,-0.773400109,192,-0.886740072,
Riodinidae,Nymphidium onaeum,440.836557,2,231.571925,-0.467471356,231.571925,-0.4470027,
Riodinidae,Pachythone gigas,443.62983,2,237.158138,-0.344949006,237.158138,-0.42089804,
Riodinidae,Pachythone xanthe,0,0,NA,NA,NA,NA,
Riodinidae,Periplacis pretus,325.050292,1,20.7762,-2.886734447,20.7762,-2.518417158,
Riodinidae,Perophthalma lasus,325.050502,1,99.499,-3.401095768,99.499,-1.627869293,
Riodinidae,Polycaena tamerlana,325.050484,1,188,-1.029242829,188,-0.831371958,
Riodinidae,Praetaxila segecia,325.050484,1,188,-1.029242829,188,-0.831371958,
Riodinidae,Protonymphidia senta,325.050502,1,192,-0.773400109,192,-0.886740072,
Riodinidae,Rhetus dysonii,325.050502,1,192,-0.773400109,192,-0.886740072,
Riodinidae,Saribia perroti,325.050132,1,135.10077,-1.582455571,135.10077,-1.616411111,
Riodinidae,Sarota myrtea,808.030247,5,248.7323168,-0.443259,238.2723574,-0.105540557,
Riodinidae,Stichelia bocchoris,325.050735,1,88.4818,-1.998162641,88.4818,-1.867385615,
Riodinidae,Symmachia rubina,680.066015,4,240.3545748,-0.47018203,233.8584608,-0.319054349,
Riodinidae,Synargis calyce,559.415574,3,235.2959213,-0.548053585,233.433847,-0.442752342,
Riodinidae,Taxila haquinus,325.050484,1,188,-1.029242829,188,-0.831371958,
Riodinidae,Theope publius,697.689165,4,249.7580648,-0.399781565,243.025734,-0.053549768,
Riodinidae,Theope terambus,325.050922,1,195.5798,-0.795729414,195.5798,-0.912929921,
Riodinidae,Theope virgilius,1988.550972,16,241.5777411,-1.020681319,210.6401249,-0.016258757,
Riodinidae,Thisbe irenea,325.050651,1,123.7924,-1.620257173,123.7924,-1.539543392,
Riodinidae,Thisbe lycorias,325.050502,1,192,-0.773400109,192,-0.886740072,
