Tree_label,Lep_family,Lep_accepted_name,Host_order,Host_family,Count of Lep_accepted_name,Ordinal_Proportion*,Familial_Proportion**
SRR7174365_X_Hesperiidae_Pyrginae_Achlyodini_Eantis_mithridates,Hesperiidae,Eantis mithridates,Sapindales,Rutaceae,28,100,100
08SNRP2335_X_Hesperiidae_Pyrginae_Achlyodini_Eantis_thraso_X_ME,Hesperiidae,Eantis thraso,Sapindales,Rutaceae,1,100,100
BN003658_LEP61241_Hesperiidae_Hesperiinae_Hesperiini_Ebusus_ebusus,Hesperiidae,Ebusus ebusus,Arecales,Arecaceae,2,100,100
BN000315_LEP37042_Hesperiidae_Hesperiinae_X_Eetion_elia,Hesperiidae,Eetion elia,Malpighiales,Phyllanthaceae,1,100,100
SRR9330733_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Microceris_iphinous,Hesperiidae,Elbella iphinous,Magnoliales,Annonaceae,1,50,50
SRR9330733_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Microceris_iphinous,Hesperiidae,Elbella iphinous,Myrtales,Myrtaceae,1,50,50
SRR9330707_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Microceris_patrobas,Hesperiidae,Elbella patrobas,Malvales,Malvaceae,2,100,100
SRR9330731_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Microceris_scylla,Hesperiidae,Elbella scylla,Malpighiales,Malpighiaceae,4,66.66666667,66.66666667
SRR9330731_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Microceris_scylla,Hesperiidae,Elbella scylla,Myrtales,Combretaceae,2,33.33333333,33.33333333
BN003733_LEP61316_Hesperiidae_Hesperiinae_Astictopterini_Eogenes_alcides,Hesperiidae,Eogenes alcides,Arecales,Arecaceae,1,100,100
LEP19597_X_Hesperiidae_Eudaminae_Eudamini_Epargyreus_clarus_X_ME,Hesperiidae,Epargyreus clarus,Fabales,Fabaceae,119,100,100
SRR7174346_X_Hesperiidae_Eudaminae_Eudamini_Epargyreus_spanna,Hesperiidae,Epargyreus spanna,Asterales,Asteraceae,1,50,50
SRR7174346_X_Hesperiidae_Eudaminae_Eudamini_Epargyreus_spanna,Hesperiidae,Epargyreus spanna,unplaced asterid I,Boraginaceae,1,50,50
BN002813_LEP52440_Hesperiidae_Pyrginae_Erynnini_Ephyriades_arcas,Hesperiidae,Ephyriades arcas,Gentianales,Apocynaceae,4,33.33333333,33.33333333
BN002813_LEP52440_Hesperiidae_Pyrginae_Erynnini_Ephyriades_arcas,Hesperiidae,Ephyriades arcas,Malpighiales,Malpighiaceae,4,33.33333333,33.33333333
BN002813_LEP52440_Hesperiidae_Pyrginae_Erynnini_Ephyriades_arcas,Hesperiidae,Ephyriades arcas,Malvales,Malvaceae,4,33.33333333,33.33333333
SRR7174465_X_Hesperiidae_Pyrginae_Erynnini_Ephyriades_brunnea,Hesperiidae,Ephyriades brunnea,Malpighiales,Malpighiaceae,14,87.5,87.5
SRR7174465_X_Hesperiidae_Pyrginae_Erynnini_Ephyriades_brunnea,Hesperiidae,Ephyriades brunnea,Rosales,Rosaceae,2,12.5,12.5
BN003723_LEP61306_Hesperiidae_Pyrginae_Achlyodini_Eracon_paulinus,Hesperiidae,Eracon paulinus,Malvales,Malvaceae,1,100,100
BN000330_MY2016HES26_Hesperiidae_Hesperiinae_Erionotini_Erionota_acroleucus,Hesperiidae,Erionota acroleucus,Arecales,Arecaceae,9,100,100
BN002814_LEP47482_Hesperiidae_Hesperiinae_Erionotini_Erionota_thrax,Hesperiidae,Erionota thrax,Arecales,Arecaceae,43,43.87755102,43.87755102
BN002814_LEP47482_Hesperiidae_Hesperiinae_Erionotini_Erionota_thrax,Hesperiidae,Erionota thrax,Poales,Poaceae,11,11.2244898,11.2244898
BN002814_LEP47482_Hesperiidae_Hesperiinae_Erionotini_Erionota_thrax,Hesperiidae,Erionota thrax,Zingiberales,Musaceae,37,44.89795918,37.75510204
BN002814_LEP47482_Hesperiidae_Hesperiinae_Erionotini_Erionota_thrax,Hesperiidae,Erionota thrax,Zingiberales,Strelitziaceae,4,44.89795918,4.081632653
BN002814_LEP47482_Hesperiidae_Hesperiinae_Erionotini_Erionota_thrax,Hesperiidae,Erionota thrax,Zingiberales,Zingiberaceae,3,44.89795918,3.06122449
SRR7174469_X_Hesperiidae_Pyrginae_Erynnini_Erynnis_brizo,Hesperiidae,Erynnis brizo,Fagales,Fagaceae,25,100,100
BN000337_LEP28757_Hesperiidae_Pyrginae_Erynnini_Erynnis_horatius,Hesperiidae,Erynnis horatius,Fabales,Fabaceae,4,11.11111111,11.11111111
BN000337_LEP28757_Hesperiidae_Pyrginae_Erynnini_Erynnis_horatius,Hesperiidae,Erynnis horatius,Fagales,Fagaceae,32,88.88888889,88.88888889
BN000345_LEP50956_Hesperiidae_Pyrginae_Erynnini_Erynnis_tages,Hesperiidae,Erynnis tages,Apiales,Apiaceae,4,14.81481481,14.81481481
BN000345_LEP50956_Hesperiidae_Pyrginae_Erynnini_Erynnis_tages,Hesperiidae,Erynnis tages,Fabales,Fabaceae,23,85.18518519,85.18518519
BN000348_LEP28779_Hesperiidae_Hesperiinae_Hesperiini_Euphyes_arpa,Hesperiidae,Euphyes arpa,Arecales,Arecaceae,7,100,100
SRR7174405_X_Hesperiidae_Hesperiinae_Hesperiini_Euphyes_dion,Hesperiidae,Euphyes dion,Poales,Cyperaceae,17,100,100
BN003765_LEP61348_Hesperiidae_Eudaminae_Phocidini_Euriphellus_euribates,Hesperiidae,Euriphellus euribates,Magnoliales,Myristicaceae,2,100,100
RE06E163_X_Hesperiidae_Euschemoninae_X_Euschemon_rafflesia_X_ME,Hesperiidae,Euschemon rafflesia,Laurales,Monimiaceae,9,100,100
BN003353_LEP59105_Hesperiidae_Tagiadinae_Netrocorynini_Exometoeca_nycteris,Hesperiidae,Exometoeca nycteris,Dilleniales,Dilleniaceae,1,100,100
BN003674_LEP61257_Hesperiidae_Hesperiinae_Hesperiini_Falga_jeconia,Hesperiidae,Falga jeconia,Poales,Poaceae,1,100,100
BN006086_KA18169ABRI_Hesperiidae_Hesperiinae_Astictopterini_Fresna_netopha,Hesperiidae,Fresna netopha,Fabales,Fabaceae,1,33.33333333,33.33333333
BN006086_KA18169ABRI_Hesperiidae_Hesperiinae_Astictopterini_Fresna_netopha,Hesperiidae,Fresna netopha,Sapindales,Sapindaceae,2,66.66666667,66.66666667
BN000357_Rvcoll14T756_Hesperiidae_Hesperiinae_Astictopterini_Fresna_nyassae,Hesperiidae,Fresna nyassae,Fabales,Fabaceae,6,85.71428571,85.71428571
BN000357_Rvcoll14T756_Hesperiidae_Hesperiinae_Astictopterini_Fresna_nyassae,Hesperiidae,Fresna nyassae,Sapindales,Sapindaceae,1,14.28571429,14.28571429
BN000358_DJM10A282_Hesperiidae_Hesperiinae_Astictopterini_Gamia_buchholzi,Hesperiidae,Gamia buchholzi,Arecales,Arecaceae,12,63.15789474,63.15789474
BN000358_DJM10A282_Hesperiidae_Hesperiinae_Astictopterini_Gamia_buchholzi,Hesperiidae,Gamia buchholzi,Asparagales,Asparagaceae,7,36.84210526,36.84210526
BN000359_573_Hesperiidae_Hesperiinae_Astictopterini_Gamia_shelleyi,Hesperiidae,Gamia shelleyi,Arecales,Arecaceae,10,71.42857143,71.42857143
BN000359_573_Hesperiidae_Hesperiinae_Astictopterini_Gamia_shelleyi,Hesperiidae,Gamia shelleyi,Asparagales,Asparagaceae,4,28.57142857,28.57142857
BN000361_MY2016HES31_Hesperiidae_Hesperiinae_Erionotini_Gangara_thyrsis_thyrsis,Hesperiidae,Gangara thyrsis,Arecales,Arecaceae,105,93.75,93.75
BN000361_MY2016HES31_Hesperiidae_Hesperiinae_Erionotini_Gangara_thyrsis_thyrsis,Hesperiidae,Gangara thyrsis,Zingiberales,Musaceae,7,6.25,6.25
BN000368_RVcoll10C618_Hesperiidae_Hesperiinae_Baorini_Gegenes_pumilio,Hesperiidae,Gegenes pumilio,Poales,Poaceae,9,100,100
BN000369_YI16P122_Hesperiidae_Tagiadinae_Tagiadini_Gerosis_bhagava,Hesperiidae,Gerosis bhagava,Dioscoreales,Dioscoreaceae,1,50,50
BN000369_YI16P122_Hesperiidae_Tagiadinae_Tagiadini_Gerosis_bhagava,Hesperiidae,Gerosis bhagava,Fabales,Fabaceae,1,50,50
SRR7174466_X_Hesperiidae_Pyrginae_Erynnini_Gesta_gesta,Hesperiidae,Gesta gesta,Fabales,Fabaceae,15,100,100
BN000373_LEP48625_Hesperiidae_Pyrginae_Carcharodini_Gomalia_elma,Hesperiidae,Gomalia elma,Malvales,Malvaceae,41,100,100
BN005390_LEP53567_Hesperiidae_Pyrginae_Achlyodini_Grais_stigmaticus,Hesperiidae,Grais stigmaticus,Sapindales,Rutaceae,1,100,100
BN000377_559_Hesperiidae_Hesperiinae_Gretnini_Gretna_cylinda,Hesperiidae,Gretna cylinda,Zingiberales,Marantaceae,6,100,100
SRR9330663_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Gunayan_rubricollis,Hesperiidae,Gunayan rubricollis,Magnoliales,Myristicaceae,1,100,100
BN003573_LEP61218_Hesperiidae_Hesperiinae_Hesperiini_Halotus_rica,Hesperiidae,Halotus rica,Poales,Poaceae,1,100,100
RE02A113_X_Hesperiidae_Hesperiinae_Aeromachini_Halpe_porus_X_ME,Hesperiidae,Halpe porus,Poales,Poaceae,5,100,100
BN000386_MY2016HES75_Hesperiidae_Coeliadinae_X_Hasora_badra,Hesperiidae,Hasora badra,Fabales,Fabaceae,50,100,100
BN000389_MY2016HES78_Hesperiidae_Coeliadinae_X_Hasora_chromus_chromus,Hesperiidae,Hasora chromus,Fabales,Fabaceae,48,69.56521739,69.56521739
BN000389_MY2016HES78_Hesperiidae_Coeliadinae_X_Hasora_chromus_chromus,Hesperiidae,Hasora chromus,Malpighiales,Euphorbiaceae,6,8.695652174,8.695652174
BN000389_MY2016HES78_Hesperiidae_Coeliadinae_X_Hasora_chromus_chromus,Hesperiidae,Hasora chromus,Sapindales,Meliaceae,7,21.73913043,10.14492754
BN000389_MY2016HES78_Hesperiidae_Coeliadinae_X_Hasora_chromus_chromus,Hesperiidae,Hasora chromus,Sapindales,Rutaceae,8,21.73913043,11.5942029
BN000398_435_Hesperiidae_Pyrginae_Erynnini_Helias_phalaenoides__mulinzii,Hesperiidae,Helias phalaenoides,Sapindales,Rutaceae,1,100,100
SRR7174500_X_Hesperiidae_Pyrginae_Pyrgini_Heliopetes_ericetorum,Hesperiidae,Heliopetes ericetorum,Malvales,Malvaceae,35,100,100
BN000408_LEP40096_Hesperiidae_Pyrginae_Pyrgini_Heliopyrgus_domicella,Hesperiidae,Heliopyrgus domicella,Malvales,Malvaceae,1,100,100
BN005461_MFB17A078_Hesperiidae_Trapezitinae_X_Herimosa_albovenata,Hesperiidae,Herimosa albovenata,Poales,Poaceae,13,100,100
VL05N271_X_Hesperiidae_Hesperiinae_Hesperiini_Hesperia_comma_X_ME,Hesperiidae,Hesperia comma,Fabales,Fabaceae,5,8.474576271,8.474576271
VL05N271_X_Hesperiidae_Hesperiinae_Hesperiini_Hesperia_comma_X_ME,Hesperiidae,Hesperia comma,Poales,Cyperaceae,3,91.52542373,5.084745763
VL05N271_X_Hesperiidae_Hesperiinae_Hesperiini_Hesperia_comma_X_ME,Hesperiidae,Hesperia comma,Poales,Poaceae,51,91.52542373,86.44067797
SRR7174422_X_Hesperiidae_Hesperiinae_Hesperiini_Hesperia_meskei,Hesperiidae,Hesperia meskei,Poales,Poaceae,8,100,100
BN000423_101_Hesperiidae_Trapezitinae_X_Hesperilla_ornata,Hesperiidae,Hesperilla ornata,Poales,Cyperaceae,34,100,100
BN005270_LEP43664_Hesperiidae_Pyrginae_Carcharodini_Hesperopsis_alpheus,Hesperiidae,Hesperopsis alpheus,Caryophyllales,Amaranthaceae,10,100,100
RE07G368_X_Hesperiidae_Heteropterinae_Heteropterini_Heteropterus_morpheus_X_ME,Hesperiidae,Heteropterus morpheus,Poales,Cyperaceae,3,100,14.28571429
RE07G368_X_Hesperiidae_Heteropterinae_Heteropterini_Heteropterus_morpheus_X_ME,Hesperiidae,Heteropterus morpheus,Poales,Poaceae,18,100,85.71428571
BN000427_CJM162661_Hesperiidae_Trapezitinae_X_Hewitsoniella_migonitis,Hesperiidae,Hewitsoniella migonitis,Arecales,Arecaceae,1,100,100
BN000430_604_Hesperiidae_Hesperiinae_Astictopterini_Hidari_irava,Hesperiidae,Hidari irava,Arecales,Arecaceae,31,81.57894737,81.57894737
BN000430_604_Hesperiidae_Hesperiinae_Astictopterini_Hidari_irava,Hesperiidae,Hidari irava,Poales,Poaceae,7,18.42105263,18.42105263
BN000432_MY2016HES14_Hesperiidae_Hesperiinae_Erionotini_Hyarotis_adrastus_praba,Hesperiidae,Hyarotis adrastus,Arecales,Arecaceae,40,100,100
SRR1299296_X_Hesperiidae_Hesperiinae_Hesperiini_Hylephila_phyleus,Hesperiidae,Hylephila phyleus,Poales,Poaceae,52,100,100
BN000440_BNSZS00612_Hesperiidae_Hesperiinae_Astictopterini_Hypoleucis_tripunctata,Hesperiidae,Hypoleucis tripunctata,Zingiberales,Zingiberaceae,4,100,100
BN000441_MY2016HES7_Hesperiidae_Hesperiinae_Erionotini_Iambrix_salsala,Hesperiidae,Iambrix salsala,Poales,Poaceae,20,100,100
BN000443_MY2016HES59_Hesperiidae_Hesperiinae_Erionotini_Isma_bononia_idyalis,Hesperiidae,Isma bononia,Pandanales,Pandanaceae,2,100,100
BN000446_MY201618_Hesperiidae_Hesperiinae_Astictopterini_Isoteinon_lamprospilus,Hesperiidae,Isoteinon lamprospilus,Poales,Poaceae,29,100,100
SRR9330724_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Jemadia_pseudognetus,Hesperiidae,Jemadia pseudognetus,Laurales,Lauraceae,5,100,100
SRR9330690_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Apyrrothrix_aesculapus,Hesperiidae,Jonaspyge aesculapus,Oxalidales,Cunoniaceae,1,100,100
BN007143_LEP80329_Hesperiidae_Hesperiinae_Astictopterini_Kedestes_barberae,Hesperiidae,Kedestes barberae,Poales,Poaceae,9,100,100
ME13E039_X_Hesperiidae_Hesperiinae_X_Lepella_lepeletier_X_ME,Hesperiidae,Lepella lepeletier,Poales,Poaceae,1,33.33333333,33.33333333
ME13E039_X_Hesperiidae_Hesperiinae_X_Lepella_lepeletier_X_ME,Hesperiidae,Lepella lepeletier,Zingiberales,Zingiberaceae,2,66.66666667,66.66666667
BN000462_LEP36306_Hesperiidae_Heteropterinae_X_Leptalina_unicolor,Hesperiidae,Leptalina unicolor,Poales,Poaceae,17,100,100
GCA0012783951_X_Hesperiidae_Hesperiinae_Hesperiini_Lerema_accius,Hesperiidae,Lerema accius,Poales,Poaceae,30,100,100
BN000464_LEP40000_Hesperiidae_Hesperiinae_Hesperiini_Lerodea_eufala,Hesperiidae,Lerodea eufala,Poales,Cyperaceae,2,100,5.555555556
BN000464_LEP40000_Hesperiidae_Hesperiinae_Hesperiini_Lerodea_eufala,Hesperiidae,Lerodea eufala,Poales,Poaceae,34,100,94.44444444
BN005519_RVcoll17H982_Hesperiidae_Tagiadinae_Tagiadini_Leucochitonea_levubu,Hesperiidae,Leucochitonea levubu,Malvales,Malvaceae,3,100,100
BN000469_MY2016HES4_Hesperiidae_Hesperiinae_Erionotini_Lotongus_calathus_calathus,Hesperiidae,Lotongus calathus,Arecales,Arecaceae,10,100,100
BN000472_LEP53057_Hesperiidae_Hesperiinae_Pericharini_Lycas_argentea,Hesperiidae,Lycas argentea,Zingiberales,Cannaceae,2,100,100
BN000473_LEP53058_Hesperiidae_Hesperiinae_Pericharini_Lychnuchoides_ozias,Hesperiidae,Lychnuchoides ozias,Zingiberales,Marantaceae,1,100,100
BN000474_MY2016HES13_Hesperiidae_Hesperiinae_Erionotini_Matapa_aria,Hesperiidae,Matapa aria,Poales,Poaceae,44,100,100
BN000477_LEP26233_Hesperiidae_Hesperiinae_Megathymini_Megathymus_streckeri_leussleri,Hesperiidae,Megathymus streckeri,Asparagales,Asparagaceae,10,100,100
SRR7174358_X_Hesperiidae_Hesperiinae_Megathymini_Megathymus_ursus,Hesperiidae,Megathymus ursus,Asparagales,Asparagaceae,9,100,100
SRR1299752_X_Hesperiidae_Hesperiinae_Megathymini_Megathymus_yuccae,Hesperiidae,Megathymus yuccae,Asparagales,Asparagaceae,60,100,100
BN000478_BNSZS00496_Hesperiidae_Hesperiinae_Astictopterini_Melphinyet_flavina,Hesperiidae,Melphinyet flavina,Malpighiales,Euphorbiaceae,3,100,100
BN006099_KA18082ABRI_Hesperiidae_Hesperiinae_Astictopterini_Melphinyet_tarace,Hesperiidae,Melphinyet tarace,Malpighiales,Euphorbiaceae,1,100,100
BN000481_115_Hesperiidae_Trapezitinae_X_Mesodina_halyzia,Hesperiidae,Mesodina halyzia,Asparagales,Iridaceae,15,100,100
BN000484_631_Hesperiidae_Heteropterinae_Heteropterini_Metisella_metis,Hesperiidae,Metisella metis,Poales,Poaceae,36,100,100
BN000486_562_Hesperiidae_Hesperiinae_Ceratrichiini_Meza_meza,Hesperiidae,Meza meza,Poales,Poaceae,2,100,100
SRR9330729_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Microceris_variicolor,Hesperiidae,Microceris variicolor,Fabales,Fabaceae,1,100,100
BN004797_EBMGCLHESP0048_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Mimoniades_ocyalus,Hesperiidae,Mimoniades ocyalus,Myrtales,Myrtaceae,1,100,100
BN003683_LEP61266_Hesperiidae_Hesperiinae_Hesperiini_Mnasilus_allubita,Hesperiidae,Mnasilus allubita,Poales,Poaceae,2,100,100
BN003662_LEP61245_Hesperiidae_Hesperiinae_Hesperiini_Moeros_moeros,Hesperiidae,Moeros moeros,Arecales,Arecaceae,2,100,100
BN000497_Rvcoll11K864_Hesperiidae_Hesperiinae_Astictopterini_Monza_punctata,Hesperiidae,Monza punctata,Poales,Poaceae,3,100,100
BN003713_LEP61296_Hesperiidae_Pyrginae_Achlyodini_Morvina_morvus,Hesperiidae,Morvina morvus,Malpighiales,Chrysobalanaceae,1,100,100
BN000499_206_Hesperiidae_Hesperiinae_Hesperiini_Morys_compta,Hesperiidae,Morys compta,Poales,Poaceae,1,100,100
BN000500_312_Hesperiidae_Trapezitinae_X_Motasingha_trimaculata,Hesperiidae,Motasingha trimaculata,Commelinales,Haemodoraceae,3,14.28571429,14.28571429
BN000500_312_Hesperiidae_Trapezitinae_X_Motasingha_trimaculata,Hesperiidae,Motasingha trimaculata,Poales,Cyperaceae,18,85.71428571,85.71428571
SRR9330669_X_Hesperiidae_Pyrrhopyginae_Passovini_Myscelus_amystis,Hesperiidae,Myscelus amystis,Sapindales,Meliaceae,4,100,66.66666667
SRR9330669_X_Hesperiidae_Pyrrhopyginae_Passovini_Myscelus_amystis,Hesperiidae,Myscelus amystis,Sapindales,Sapindaceae,2,100,33.33333333
SRR9330668_X_Hesperiidae_Pyrrhopyginae_Passovini_Agara_belti,Hesperiidae,Myscelus belti,Sapindales,Meliaceae,2,100,100
SRR9330387_X_Hesperiidae_Pyrrhopyginae_Passovini_Myscelus_epimachia,Hesperiidae,Myscelus epimachia,Sapindales,Meliaceae,1,100,100
SRR9330672_X_Hesperiidae_Pyrrhopyginae_Passovini_Myscelus_nobilis,Hesperiidae,Myscelus nobilis,Canellales,Canellaceae,6,100,100
SRR9330687_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Mysoria_barcastus,Hesperiidae,Mysoria barcastus,Malpighiales,Salicaceae,5,100,100
BN000516_528_Hesperiidae_Eudaminae_Eudamini_Narcosius_colossus,Hesperiidae,Narcosius colossus,Fabales,Fabaceae,1,50,50
BN000516_528_Hesperiidae_Eudaminae_Eudamini_Narcosius_colossus,Hesperiidae,Narcosius colossus,Magnoliales,Myristicaceae,1,50,50
SRR7174459_X_Hesperiidae_Eudaminae_Phocidini_Nascus_phocus,Hesperiidae,Nascus phocus,Sapindales,Meliaceae,1,100,33.33333333
SRR7174459_X_Hesperiidae_Eudaminae_Phocidini_Nascus_phocus,Hesperiidae,Nascus phocus,Sapindales,Sapindaceae,2,100,66.66666667
BN000517_LEP47548_Hesperiidae_Hesperiinae_Hesperiini_Nastra_julia,Hesperiidae,Nastra julia,Poales,Poaceae,7,100,100
BN000518_MFB13P049_Hesperiidae_Trapezitinae_X_Neohesperilla_croceus,Hesperiidae,Neohesperilla croceus,Poales,Poaceae,5,100,100
BN000520_590_Hesperiidae_Trapezitinae_X_Neohesperilla_xanthomera,Hesperiidae,Neohesperilla xanthomera,Poales,Poaceae,4,100,100
BN000522_LEP43169_Hesperiidae_Hesperiinae_Hesperiini_Neoxeniades_braesia,Hesperiidae,Neoxeniades braesia,Zingiberales,Marantaceae,1,100,100
BN000524_LEP48673_Hesperiidae_Tagiadinae_Tagiadini_Netrobalane_canopus,Hesperiidae,Netrobalane canopus,Malvales,Malvaceae,51,100,100
BN000525_99_Hesperiidae_Tagiadinae_Netrocorynini_Netrocoryne_repanda,Hesperiidae,Netrocoryne repanda,Lamiales,Oleaceae,4,8.695652174,8.695652174
BN000525_99_Hesperiidae_Tagiadinae_Netrocorynini_Netrocoryne_repanda,Hesperiidae,Netrocoryne repanda,Laurales,Lauraceae,17,36.95652174,36.95652174
BN000525_99_Hesperiidae_Tagiadinae_Netrocorynini_Netrocoryne_repanda,Hesperiidae,Netrocoryne repanda,Malvales,Malvaceae,4,8.695652174,8.695652174
BN000525_99_Hesperiidae_Tagiadinae_Netrocorynini_Netrocoryne_repanda,Hesperiidae,Netrocoryne repanda,Myrtales,Myrtaceae,8,17.39130435,17.39130435
BN000525_99_Hesperiidae_Tagiadinae_Netrocorynini_Netrocoryne_repanda,Hesperiidae,Netrocoryne repanda,Oxalidales,Cunoniaceae,4,15.2173913,8.695652174
BN000525_99_Hesperiidae_Tagiadinae_Netrocorynini_Netrocoryne_repanda,Hesperiidae,Netrocoryne repanda,Oxalidales,Elaeocarpaceae,3,15.2173913,6.52173913
BN000525_99_Hesperiidae_Tagiadinae_Netrocorynini_Netrocoryne_repanda,Hesperiidae,Netrocoryne repanda,Pinales,Podocarpaceae,2,4.347826087,4.347826087
BN000525_99_Hesperiidae_Tagiadinae_Netrocorynini_Netrocoryne_repanda,Hesperiidae,Netrocoryne repanda,Sapindales,Sapindaceae,4,8.695652174,8.695652174
SRR7174535_X_Hesperiidae_Pyrginae_Carcharodini_Noctuana_haematospila,Hesperiidae,Noctuana haematospila,Rosales,Rosaceae,1,100,100
BN000531_MY2016HES36_Hesperiidae_Hesperiinae_Erionotini_Notocrypta_curvifascia_corinda,Hesperiidae,Notocrypta curvifascia,Zingiberales,Costaceae,4,100,4.12371134
BN000531_MY2016HES36_Hesperiidae_Hesperiinae_Erionotini_Notocrypta_curvifascia_corinda,Hesperiidae,Notocrypta curvifascia,Zingiberales,Musaceae,4,100,4.12371134
BN000531_MY2016HES36_Hesperiidae_Hesperiinae_Erionotini_Notocrypta_curvifascia_corinda,Hesperiidae,Notocrypta curvifascia,Zingiberales,Zingiberaceae,89,100,91.75257732
SRR7174518_X_Hesperiidae_Hesperiinae_Erionotini_Notocrypta_feisthamelii,Hesperiidae,Notocrypta feisthamelii,Zingiberales,Costaceae,2,100,7.407407407
SRR7174518_X_Hesperiidae_Hesperiinae_Erionotini_Notocrypta_feisthamelii,Hesperiidae,Notocrypta feisthamelii,Zingiberales,Marantaceae,1,100,3.703703704
SRR7174518_X_Hesperiidae_Hesperiinae_Erionotini_Notocrypta_feisthamelii,Hesperiidae,Notocrypta feisthamelii,Zingiberales,Musaceae,3,100,11.11111111
SRR7174518_X_Hesperiidae_Hesperiinae_Erionotini_Notocrypta_feisthamelii,Hesperiidae,Notocrypta feisthamelii,Zingiberales,Zingiberaceae,21,100,77.77777778
BN000538_160_Hesperiidae_Hesperiinae_Hesperiini_Nyctelius_nyctelius,Hesperiidae,Nyctelius nyctelius,Poales,Poaceae,25,100,100
BN000539_LEP26624_Hesperiidae_Hesperiinae_Hesperiini_Oarisma_garita,Hesperiidae,Oarisma garita,Poales,Poaceae,16,100,100
BN000543_LEP26595_Hesperiidae_Hesperiinae_Hesperiini_Ochlodes_sylvanoides_omnigena,Hesperiidae,Ochlodes sylvanoides,Poales,Poaceae,15,100,100
DL02Q800_X_Hesperiidae_Hesperiinae_Taractrocerini_Ocybadistes_flavovittata_X_ME,Hesperiidae,Ocybadistes flavovittata,Poales,Poaceae,4,100,100
BN000549_127_Hesperiidae_Hesperiinae_Taractrocerini_Ocybadistes_walkeri,Hesperiidae,Ocybadistes walkeri,Asparagales,Asphodelaceae,4,8.695652174,8.695652174
BN000549_127_Hesperiidae_Hesperiinae_Taractrocerini_Ocybadistes_walkeri,Hesperiidae,Ocybadistes walkeri,Poales,Cyperaceae,1,91.30434783,2.173913043
BN000549_127_Hesperiidae_Hesperiinae_Taractrocerini_Ocybadistes_walkeri,Hesperiidae,Ocybadistes walkeri,Poales,Poaceae,41,91.30434783,89.13043478
BN000550_LEP48133_Hesperiidae_Tagiadinae_Tagiadini_Odina_hieroglyphica,Hesperiidae,Odina hieroglyphica,Solanales,Convolvulaceae,1,100,100
BN000551_YI16P100_Hesperiidae_Tagiadinae_Tagiadini_Odontoptilum_angulata,Hesperiidae,Odontoptilum angulata,Malvales,Malvaceae,39,92.85714286,92.85714286
BN000551_YI16P100_Hesperiidae_Tagiadinae_Tagiadini_Odontoptilum_angulata,Hesperiidae,Odontoptilum angulata,Sapindales,Sapindaceae,3,7.142857143,7.142857143
BN000555_LEP48128_Hesperiidae_Hesperiinae_Erionotini_Oerane_microthyrus,Hesperiidae,Oerane microthyrus,Arecales,Arecaceae,4,100,100
BN003752_LEP61335_Hesperiidae_Eudaminae_Phocidini_Aurina_azines,Hesperiidae,Oileides azines,Fabales,Fabaceae,1,100,100
BN000556_LEP39927_Hesperiidae_Hesperiinae_Hesperiini_Oligoria_maculata,Hesperiidae,Oligoria maculata,Poales,Poaceae,3,100,100
BN003688_LEP61271_Hesperiidae_Hesperiinae_Hesperiini_Onophas_columbaria,Hesperiidae,Onophas columbaria,Arecales,Arecaceae,1,100,100
BN000558_322_Hesperiidae_Trapezitinae_X_Oreisplanus_munionga,Hesperiidae,Oreisplanus munionga,Poales,Cyperaceae,15,100,100
BN000560_MY2016HES42_Hesperiidae_Hesperiinae_Taractrocerini_Oriens_gola_pseudolus,Hesperiidae,Oriens gola,Poales,Poaceae,18,100,100
BN003665_LEP61248_Hesperiidae_Hesperiinae_Pericharini_Orphe_gerasa,Hesperiidae,Orphe gerasa,Arecales,Arecaceae,1,100,100
BN000561_411_Hesperiidae_Hesperiinae_Pericharini_Orses_cynisca,Hesperiidae,Orses cynisca,Arecales,Arecaceae,1,100,100
BN000565_BNSZS00280_Hesperiidae_Hesperiinae_Astictopterini_Osmodes_laronia,Hesperiidae,Osmodes laronia,Zingiberales,Marantaceae,6,100,100
SRR9330753_X_Hesperiidae_Pyrrhopyginae_Oxynetrini_Oxynetra_stangelandi,Hesperiidae,Oxynetra stangelandi,"Rosaceae	Rosales",Rosaceae,1,100,100
BN003588_LEP61233_Hesperiidae_Hesperiinae_Hesperiini_Oxynthes_corusca,Hesperiidae,Oxynthes corusca,Poales,Poaceae,1,100,100
BN000893_RV06A439_Hesperiidae_Hesperiinae_Hesperiini_Panoquina_lucas,Hesperiidae,Panoquina lucas,Poales,Poaceae,27,100,100
BN000572_LEP26142_Hesperiidae_Hesperiinae_Hesperiini_Panoquina_ocola_ocola,Hesperiidae,Panoquina ocola,Poales,Poaceae,25,100,100
