Tree_label	Lep_family	Lep_accepted_name	PD	Num.families	mpd.obs	mpd.rand.mean	mpd.rand.sd	mpd.obs.rank	mpd.obs.z	mpd.obs.p	mntd.obs	mntd.rand.mean	mntd.rand.sd	mntd.obs.rank	mntd.obs.z	mntd.obs.p
ME12C818_X_Hesperiidae_Coeliadinae_X_Coeliades_forestan_X_ME	Hesperiidae	Coeliades forestan	993.570528	7	233.138138	272.9774404	49.12071389	3	-0.811048929	0.03	217.4947153	232.6601127	35.36953665	38	-0.428770034	0.38
SRR9330410_X_Hesperiidae_Coeliadinae_X_Coeliades_ramanatek	Hesperiidae	Coeliades ramanatek	443.630134	2	237.158592	266.8307335	82.00479542	19	-0.361834223	0.19	237.158592	276.1154253	107.1358901	20	-0.363620756	0.2
SRR7174481_X_Hesperiidae_Eudaminae_Oileidini_Cogia_calchas	Hesperiidae	Cogia calchas	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN000274_LEP40097_Hesperiidae_Eudaminae_Oileidini_Cogia_hippalus	Hesperiidae	Cogia hippalus	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN005398_LEP53790_Hesperiidae_Hesperiinae_Hesperiini_Conga_chydaea	Hesperiidae	Conga chydaea	325.050952	1	54.2995	261.7736575	72.58295446	1	-2.85844189	0.01	54.2995	254.047525	47.17651196	1	-4.234056668	0.01
BN000277_LEP40120_Hesperiidae_Hesperiinae_Hesperiini_Copaeodes_aurantiaca	Hesperiidae	Copaeodes aurantiaca	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN000280_173_Hesperiidae_Hesperiinae_Hesperiini_Corticea_corticea	Hesperiidae	Corticea corticea	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN000282_626_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Creonpyge_creon	Hesperiidae	Creonpyge creon	325.050262	1	120	263.6313774	70.87786984	1	-2.026462953	0.01	120	270.4983701	80.44371164	1	-1.870853135	0.01
BN005459_AAEW17A011_Hesperiidae_Trapezitinae_X_Croitana_croites	Hesperiidae	Croitana croites	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
SRR7174434_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Croniades_pieria	Hesperiidae	Croniades pieria	325.05054	1	142.4068	273.9012277	107.5704174	1	-1.222403248	0.01	142.4068	259.8004359	73.62548976	2	-1.594470017	0.02
BN000288_MY2016HES5_Hesperiidae_Hesperiinae_Astictopterini_Cupitha_purreea	Hesperiidae	Cupitha purreea	448.784415	2	247.469163	260.5410537	72.52051801	45	-0.180250929	0.45	247.469163	269.9099628	91.34480773	46	-0.245671323	0.46
BN000290_LEP41735_Hesperiidae_Pyrginae_Erynnini_Cycloglypha_thrasibulus	Hesperiidae	Cycloglypha thrasibulus	460.962982	2	271.825172	272.6559084	89.51046706	90	-0.009280886	0.9	271.825172	275.1663529	107.1803681	90	-0.031173441	0.9
BN005102_06SRNP2006_Hesperiidae_Hesperiinae_Hesperiini_Cynea_cynea	Hesperiidae	Cynea cynea	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN000302_LEP40455_Hesperiidae_Tagiadinae_Tagiadini_Daimio_tethys	Hesperiidae	Daimio tethys	558.688518	3	246.2641973	272.3259913	74.46902757	35	-0.349968233	0.35	221.0116293	252.6691588	43.4141986	13	-0.729197602	0.13
BN000304_LEP37056_Hesperiidae_Tagiadinae_Tagiadini_Darpa_pteria_dealbata	Hesperiidae	Darpa pteria	325.05054	1	142.4068	273.9012277	107.5704174	1	-1.222403248	0.01	142.4068	259.8004359	73.62548976	2	-1.594470017	0.02
BN000306_468_Hesperiidae_Hesperiinae_Hesperiini_Decinea_decinea	Hesperiidae	Decinea decinea	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02
BN000309_303_Hesperiidae_Trapezitinae_X_Dispar_compacta	Hesperiidae	Dispar compacta	533.472742	3	215.3488133	262.1612863	61.41122379	5	-0.762278784	0.05	201.4958933	257.0518857	47.24760958	5	-1.175847685	0.05
BN000310_455_Hesperiidae_Eudaminae_Entheini_Drephalys_kidonoi	Hesperiidae	Drephalys kidonoi	325.050662	1	92.1087	267.4368523	93.04289886	2	-1.884379727	0.02	92.1087	261.8292095	72.35196476	1	-2.345762275	0.01
BN003666_LEP61249_Hesperiidae_Hesperiinae_Hesperiini_Dubiella_dubius	Hesperiidae	Dubiella dubius	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02
SRR7174379_X_Hesperiidae_Eudaminae_Phocidini_Dyscophellus_porcius	Hesperiidae	Dyscophellus porcius	325.050651	1	123.7924	272.6642312	91.88160599	2	-1.620257173	0.02	123.7924	279.6619548	101.2440154	1	-1.539543392	0.01
BN000312_LEP43443_Hesperiidae_Tagiadinae_Tagiadini_Eagris_sabadius	Hesperiidae	Eagris sabadius	509.226384	3	192.2894793	259.9926928	55.18397242	2	-1.226863717	0.02	176.062146	247.1304755	43.77062128	3	-1.623653661	0.03
SRR7174365_X_Hesperiidae_Pyrginae_Achlyodini_Eantis_mithridates	Hesperiidae	Eantis mithridates	325.049924	1	118	267.4639094	81.18555277	1	-1.841016096	0.01	118	271.2168973	89.42806658	1	-1.713297661	0.01
08SNRP2335_X_Hesperiidae_Pyrginae_Achlyodini_Eantis_thraso_X_ME	Hesperiidae	Eantis thraso	325.049924	1	118	267.4639094	81.18555277	1	-1.841016096	0.01	118	271.2168973	89.42806658	1	-1.713297661	0.01
BN003658_LEP61241_Hesperiidae_Hesperiinae_Hesperiini_Ebusus_ebusus	Hesperiidae	Ebusus ebusus	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02
BN000315_LEP37042_Hesperiidae_Hesperiinae_X_Eetion_elia	Hesperiidae	Eetion elia	325.050667	1	143.8503	286.8117611	110.0941246	1	-1.298538515	0.01	143.8503	262.7878745	80.50552599	3	-1.477383981	0.03
SRR9330733_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Microceris_iphinous	Hesperiidae	Elbella iphinous	460.963225	2	271.825215	264.3359528	94.71472892	90	0.079071779	0.9	271.825215	267.7657207	93.45047844	92	0.043440059	0.92
SRR9330707_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Microceris_patrobas	Hesperiidae	Elbella patrobas	325.050645	1	76.7222	256.3313435	75.02029654	1	-2.394140677	0.01	76.7222	272.2775878	108.5781618	1	-1.80105635	0.01
SRR9330731_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Microceris_scylla	Hesperiidae	Elbella scylla	443.6292	2	237.158208	259.5954976	73.24187562	18	-0.306345099	0.18	237.158208	280.9225766	104.9050821	20	-0.417180634	0.2
BN003733_LEP61316_Hesperiidae_Hesperiinae_Astictopterini_Eogenes_alcides	Hesperiidae	Eogenes alcides	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02
LEP19597_X_Hesperiidae_Eudaminae_Eudamini_Epargyreus_clarus_X_ME	Hesperiidae	Epargyreus clarus	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
SRR7174346_X_Hesperiidae_Eudaminae_Eudamini_Epargyreus_spanna	Hesperiidae	Epargyreus spanna	431.791762	2	213.48309	265.9841567	92.98337708	10	-0.564628522	0.1	213.48309	287.2528756	116.8537252	4	-0.631300247	0.04
BN002813_LEP52440_Hesperiidae_Pyrginae_Erynnini_Ephyriades_arcas	Hesperiidae	Ephyriades arcas	567.36434	3	244.0322853	273.4683404	71.78523273	27	-0.41005725	0.27	240.5952097	257.3793247	51.25208776	41	-0.327481588	0.41
SRR7174465_X_Hesperiidae_Pyrginae_Erynnini_Ephyriades_brunnea	Hesperiidae	Ephyriades brunnea	440.836947	2	231.572235	272.4037092	101.4603131	16	-0.402437889	0.16	231.572235	286.2081814	117.3386443	16	-0.465626195	0.16
BN003723_LEP61306_Hesperiidae_Pyrginae_Achlyodini_Eracon_paulinus	Hesperiidae	Eracon paulinus	325.050645	1	76.7222	256.3313435	75.02029654	1	-2.394140677	0.01	76.7222	272.2775878	108.5781618	1	-1.80105635	0.01
BN000330_MY2016HES26_Hesperiidae_Hesperiinae_Erionotini_Erionota_acroleucus	Hesperiidae	Erionota acroleucus	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02
BN002814_LEP47482_Hesperiidae_Hesperiinae_Erionotini_Erionota_thrax	Hesperiidae	Erionota thrax	642.926142	5	178.551428	260.4148298	39.55472306	1	-2.069623941	0.01	149.018574	246.3456484	42.39404172	1	-2.295772483	0.01
SRR7174469_X_Hesperiidae_Pyrginae_Erynnini_Erynnis_brizo	Hesperiidae	Erynnis brizo	325.050512	1	80.4628	270.4215538	92.34636629	1	-2.057024672	0.01	80.4628	255.8357654	60.36720587	1	-2.90510324	0.01
BN000337_LEP28757_Hesperiidae_Pyrginae_Erynnini_Erynnis_horatius	Hesperiidae	Erynnis horatius	437.752012	2	225.40311	287.0418631	124.7581291	13	-0.494066026	0.13	225.40311	261.2286941	72.86066452	11	-0.491699937	0.11
BN000345_LEP50956_Hesperiidae_Pyrginae_Erynnini_Erynnis_tages	Hesperiidae	Erynnis tages	448.784712	2	247.46885	301.3461184	138.9704673	38	-0.387688618	0.38	247.46885	276.9183471	105.6852736	40	-0.278652797	0.4
BN000348_LEP28779_Hesperiidae_Hesperiinae_Hesperiini_Euphyes_arpa	Hesperiidae	Euphyes arpa	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02
SRR7174405_X_Hesperiidae_Hesperiinae_Hesperiini_Euphyes_dion	Hesperiidae	Euphyes dion	325.050752	1	89.2401	261.6434252	60.01551743	1	-2.872645818	0.01	89.2401	280.9192883	112.6336429	1	-1.701793384	0.01
BN003765_LEP61348_Hesperiidae_Eudaminae_Phocidini_Euriphellus_euribates	Hesperiidae	Euriphellus euribates	325.0502	1	54.482	274.7683522	106.7678216	1	-2.063227935	0.01	54.482	270.2738152	91.01082182	1	-2.37105666	0.01
RE06E163_X_Hesperiidae_Euschemoninae_X_Euschemon_rafflesia_X_ME	Hesperiidae	Euschemon rafflesia	325.050763	1	126.5599	270.6481858	90.58727632	1	-1.590601811	0.01	126.5599	281.7447391	108.4461533	1	-1.430985188	0.01
BN003353_LEP59105_Hesperiidae_Tagiadinae_Netrocorynini_Exometoeca_nycteris	Hesperiidae	Exometoeca nycteris	325.050162	1	101.6682	271.8147646	101.6769709	2	-1.673403163	0.02	101.6682	274.4966527	97.69829226	1	-1.769001778	0.01
BN003674_LEP61257_Hesperiidae_Hesperiinae_Hesperiini_Falga_jeconia	Hesperiidae	Falga jeconia	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN006086_KA18169ABRI_Hesperiidae_Hesperiinae_Astictopterini_Fresna_netopha	Hesperiidae	Fresna netopha	443.629754	2	237.158162	287.1107025	116.8394156	26	-0.427531584	0.26	237.158162	270.2307981	90.80249053	19	-0.364226091	0.19
BN000357_Rvcoll14T756_Hesperiidae_Hesperiinae_Astictopterini_Fresna_nyassae	Hesperiidae	Fresna nyassae	443.629754	2	237.158162	287.1107025	116.8394156	26	-0.427531584	0.26	237.158162	270.2307981	90.80249053	19	-0.364226091	0.19
BN000358_DJM10A282_Hesperiidae_Hesperiinae_Astictopterini_Gamia_buchholzi	Hesperiidae	Gamia buchholzi	439.650792	2	229.20127	266.3759382	83.81094101	9	-0.443553881	0.09	229.20127	280.0295288	104.3687027	5	-0.487006712	0.05
BN000359_573_Hesperiidae_Hesperiinae_Astictopterini_Gamia_shelleyi	Hesperiidae	Gamia shelleyi	439.650792	2	229.20127	266.3759382	83.81094101	9	-0.443553881	0.09	229.20127	280.0295288	104.3687027	5	-0.487006712	0.05
BN000361_MY2016HES31_Hesperiidae_Hesperiinae_Erionotini_Gangara_thyrsis_thyrsis	Hesperiidae	Gangara thyrsis	423.259982	2	196.4188	256.6219756	47.86331291	4	-1.257814638	0.04	196.4188	283.7052739	120.5845444	8	-0.723861207	0.08
BN000368_RVcoll10C618_Hesperiidae_Hesperiinae_Baorini_Gegenes_pumilio	Hesperiidae	Gegenes pumilio	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN000369_YI16P122_Hesperiidae_Tagiadinae_Tagiadini_Gerosis_bhagava	Hesperiidae	Gerosis bhagava	460.809012	2	271.51669	298.6035801	132.4669182	62	-0.204480413	0.62	271.51669	279.2803234	105.8283338	64	-0.073360632	0.64
SRR7174466_X_Hesperiidae_Pyrginae_Erynnini_Gesta_gesta	Hesperiidae	Gesta gesta	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN000373_LEP48625_Hesperiidae_Pyrginae_Carcharodini_Gomalia_elma	Hesperiidae	Gomalia elma	325.050645	1	76.7222	256.3313435	75.02029654	1	-2.394140677	0.01	76.7222	272.2775878	108.5781618	1	-1.80105635	0.01
BN005390_LEP53567_Hesperiidae_Pyrginae_Achlyodini_Grais_stigmaticus	Hesperiidae	Grais stigmaticus	325.049924	1	118	267.4639094	81.18555277	1	-1.841016096	0.01	118	271.2168973	89.42806658	1	-1.713297661	0.01
BN000377_559_Hesperiidae_Hesperiinae_Gretnini_Gretna_cylinda	Hesperiidae	Gretna cylinda	325.050952	1	54.2995	261.7736575	72.58295446	1	-2.85844189	0.01	54.2995	254.047525	47.17651196	1	-4.234056668	0.01
SRR9330663_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Gunayan_rubricollis	Hesperiidae	Gunayan rubricollis	325.0502	1	54.482	274.7683522	106.7678216	1	-2.063227935	0.01	54.482	270.2738152	91.01082182	1	-2.37105666	0.01
BN003573_LEP61218_Hesperiidae_Hesperiinae_Hesperiini_Halotus_rica	Hesperiidae	Halotus rica	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
RE02A113_X_Hesperiidae_Hesperiinae_Aeromachini_Halpe_porus_X_ME	Hesperiidae	Halpe porus	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN000386_MY2016HES75_Hesperiidae_Coeliadinae_X_Hasora_badra	Hesperiidae	Hasora badra	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN000389_MY2016HES78_Hesperiidae_Coeliadinae_X_Hasora_chromus_chromus	Hesperiidae	Hasora chromus	628.694583	4	231.2393793	282.3310171	74.27777912	4	-0.687845522	0.04	219.830344	244.0280762	40.08797601	19	-0.603615713	0.19
BN000398_435_Hesperiidae_Pyrginae_Erynnini_Helias_phalaenoides__mulinzii	Hesperiidae	Helias phalaenoides	325.049924	1	118	267.4639094	81.18555277	1	-1.841016096	0.01	118	271.2168973	89.42806658	1	-1.713297661	0.01
SRR7174500_X_Hesperiidae_Pyrginae_Pyrgini_Heliopetes_ericetorum	Hesperiidae	Heliopetes ericetorum	325.050645	1	76.7222	256.3313435	75.02029654	1	-2.394140677	0.01	76.7222	272.2775878	108.5781618	1	-1.80105635	0.01
BN000408_LEP40096_Hesperiidae_Pyrginae_Pyrgini_Heliopyrgus_domicella	Hesperiidae	Heliopyrgus domicella	325.050645	1	76.7222	256.3313435	75.02029654	1	-2.394140677	0.01	76.7222	272.2775878	108.5781618	1	-1.80105635	0.01
BN005461_MFB17A078_Hesperiidae_Trapezitinae_X_Herimosa_albovenata	Hesperiidae	Herimosa albovenata	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
VL05N271_X_Hesperiidae_Hesperiinae_Hesperiini_Hesperia_comma_X_ME	Hesperiidae	Hesperia comma	554.630612	3	243.5589933	280.1289836	86.51470379	28	-0.422702601	0.28	215.6009833	256.3764345	59.12752908	14	-0.689618725	0.14
SRR7174422_X_Hesperiidae_Hesperiinae_Hesperiini_Hesperia_meskei	Hesperiidae	Hesperia meskei	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN000423_101_Hesperiidae_Trapezitinae_X_Hesperilla_ornata	Hesperiidae	Hesperilla ornata	325.050752	1	89.2401	261.6434252	60.01551743	1	-2.872645818	0.01	89.2401	280.9192883	112.6336429	1	-1.701793384	0.01
BN005270_LEP43664_Hesperiidae_Pyrginae_Carcharodini_Hesperopsis_alpheus	Hesperiidae	Hesperopsis alpheus	325.050352	1	87.3223	272.5455388	90.21455127	1	-2.053141496	0.01	87.3223	276.0024032	97.50134195	1	-1.935153911	0.01
RE07G368_X_Hesperiidae_Heteropterinae_Heteropterini_Heteropterus_morpheus_X_ME	Hesperiidae	Heteropterus morpheus	418.872232	2	187.64298	258.5362893	61.37136323	3	-1.155152917	0.03	187.64298	287.8263409	116.4519711	1	-0.860297683	0.01
BN000427_CJM162661_Hesperiidae_Trapezitinae_X_Hewitsoniella_migonitis	Hesperiidae	Hewitsoniella migonitis	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02
BN000430_604_Hesperiidae_Hesperiinae_Astictopterini_Hidari_irava	Hesperiidae	Hidari irava	431.784452	2	213.46789	261.5047428	72.74040673	7	-0.660387465	0.07	213.46789	300.4136763	131.814826	5	-0.659605516	0.05
BN000432_MY2016HES14_Hesperiidae_Hesperiinae_Erionotini_Hyarotis_adrastus_praba	Hesperiidae	Hyarotis adrastus	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02
SRR1299296_X_Hesperiidae_Hesperiinae_Hesperiini_Hylephila_phyleus	Hesperiidae	Hylephila phyleus	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN000440_BNSZS00612_Hesperiidae_Hesperiinae_Astictopterini_Hypoleucis_tripunctata	Hesperiidae	Hypoleucis tripunctata	325.050972	1	51.8437	276.3722704	97.49325708	1	-2.303016405	0.01	51.8437	288.837143	116.3574774	1	-2.036770203	0.01
BN000441_MY2016HES7_Hesperiidae_Hesperiinae_Erionotini_Iambrix_salsala	Hesperiidae	Iambrix salsala	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN000443_MY2016HES59_Hesperiidae_Hesperiinae_Erionotini_Isma_bononia_idyalis	Hesperiidae	Isma bononia	325.050732	1	76.5949	276.2800062	108.8810578	1	-1.833974708	0.01	76.5949	287.3377436	116.6893111	1	-1.806016693	0.01
BN000446_MY201618_Hesperiidae_Hesperiinae_Astictopterini_Isoteinon_lamprospilus	Hesperiidae	Isoteinon lamprospilus	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
SRR9330724_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Jemadia_pseudognetus	Hesperiidae	Jemadia pseudognetus	325.050763	1	169.1905	277.2799701	106.1552734	3	-1.018220449	0.03	169.1905	273.6628529	100.2509872	4	-1.042107971	0.04
SRR9330690_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Apyrrothrix_aesculapus	Hesperiidae	Jonaspyge aesculapus	325.050751	1	149.2627	271.1410174	90.30808072	1	-1.34958374	0.01	149.2627	275.9722807	96.63634228	1	-1.31120009	0.01
BN007143_LEP80329_Hesperiidae_Hesperiinae_Astictopterini_Kedestes_barberae	Hesperiidae	Kedestes barberae	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
ME13E039_X_Hesperiidae_Hesperiinae_X_Lepella_lepeletier_X_ME	Hesperiidae	Lepella lepeletier	431.785142	2	213.46848	257.8100533	76.28206168	12	-0.581284411	0.12	213.46848	288.8193209	123.9844634	8	-0.607744219	0.08
BN000462_LEP36306_Hesperiidae_Heteropterinae_X_Leptalina_unicolor	Hesperiidae	Leptalina unicolor	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
GCA0012783951_X_Hesperiidae_Hesperiinae_Hesperiini_Lerema_accius	Hesperiidae	Lerema accius	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN000464_LEP40000_Hesperiidae_Hesperiinae_Hesperiini_Lerodea_eufala	Hesperiidae	Lerodea eufala	418.872232	2	187.64298	258.5362893	61.37136323	3	-1.155152917	0.03	187.64298	287.8263409	116.4519711	1	-0.860297683	0.01
BN005519_RVcoll17H982_Hesperiidae_Tagiadinae_Tagiadini_Leucochitonea_levubu	Hesperiidae	Leucochitonea levubu	325.050645	1	76.7222	256.3313435	75.02029654	1	-2.394140677	0.01	76.7222	272.2775878	108.5781618	1	-1.80105635	0.01
BN000469_MY2016HES4_Hesperiidae_Hesperiinae_Erionotini_Lotongus_calathus_calathus	Hesperiidae	Lotongus calathus	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02
BN000472_LEP53057_Hesperiidae_Hesperiinae_Pericharini_Lycas_argentea	Hesperiidae	Lycas argentea	325.050952	1	11.01356	277.0567092	96.65894058	1	-2.752390494	0.01	11.01356	282.1803945	112.719934	1	-2.405668855	0.01
BN000473_LEP53058_Hesperiidae_Hesperiinae_Pericharini_Lychnuchoides_ozias	Hesperiidae	Lychnuchoides ozias	325.050952	1	54.2995	261.7736575	72.58295446	1	-2.85844189	0.01	54.2995	254.047525	47.17651196	1	-4.234056668	0.01
BN000474_MY2016HES13_Hesperiidae_Hesperiinae_Erionotini_Matapa_aria	Hesperiidae	Matapa aria	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN000477_LEP26233_Hesperiidae_Hesperiinae_Megathymini_Megathymus_streckeri_leussleri	Hesperiidae	Megathymus streckeri	325.050132	1	135.10077	265.735168	82.55170028	2	-1.582455571	0.02	135.10077	267.2885954	81.77859239	1	-1.616411111	0.01
SRR7174358_X_Hesperiidae_Hesperiinae_Megathymini_Megathymus_ursus	Hesperiidae	Megathymus ursus	325.050132	1	135.10077	265.735168	82.55170028	2	-1.582455571	0.02	135.10077	267.2885954	81.77859239	1	-1.616411111	0.01
SRR1299752_X_Hesperiidae_Hesperiinae_Megathymini_Megathymus_yuccae	Hesperiidae	Megathymus yuccae	325.050132	1	135.10077	265.735168	82.55170028	2	-1.582455571	0.02	135.10077	267.2885954	81.77859239	1	-1.616411111	0.01
BN000478_BNSZS00496_Hesperiidae_Hesperiinae_Astictopterini_Melphinyet_flavina	Hesperiidae	Melphinyet flavina	325.050651	1	123.7924	272.6642312	91.88160599	2	-1.620257173	0.02	123.7924	279.6619548	101.2440154	1	-1.539543392	0.01
BN006099_KA18082ABRI_Hesperiidae_Hesperiinae_Astictopterini_Melphinyet_tarace	Hesperiidae	Melphinyet tarace	325.050651	1	123.7924	272.6642312	91.88160599	2	-1.620257173	0.02	123.7924	279.6619548	101.2440154	1	-1.539543392	0.01
BN000481_115_Hesperiidae_Trapezitinae_X_Mesodina_halyzia	Hesperiidae	Mesodina halyzia	325.050232	1	117.202	271.8272966	92.50309124	2	-1.671568967	0.02	117.202	270.9684564	102.752809	3	-1.496469613	0.03
BN000484_631_Hesperiidae_Heteropterinae_Heteropterini_Metisella_metis	Hesperiidae	Metisella metis	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN000486_562_Hesperiidae_Hesperiinae_Ceratrichiini_Meza_meza	Hesperiidae	Meza meza	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
SRR9330729_X_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Microceris_variicolor	Hesperiidae	Microceris variicolor	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
BN004797_EBMGCLHESP0048_Hesperiidae_Pyrrhopyginae_Pyrrhopygini_Mimoniades_ocyalus	Hesperiidae	Mimoniades ocyalus	325.050685	1	115.2222	270.2079343	91.83002933	2	-1.687745669	0.02	115.2222	252.9243188	49.02186934	2	-2.808993633	0.02
BN003683_LEP61266_Hesperiidae_Hesperiinae_Hesperiini_Mnasilus_allubita	Hesperiidae	Mnasilus allubita	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
